Date_ID,Date,Day,Month,Month_Name,Quarter,Year,Weekday,Weekend
516,2025-05-30,30,5,May,2,2025,Friday,False
517,2025-05-31,31,5,May,2,2025,Saturday,True
518,2025-06-01,1,6,June,2,2025,Sunday,True
519,2025-06-02,2,6,June,2,2025,Monday,False
520,2025-06-03,3,6,June,2,2025,Tuesday,False
521,2025-06-04,4,6,June,2,2025,Wednesday,False
522,2025-06-05,5,6,June,2,2025,Thursday,False
523,2025-06-06,6,6,June,2,2025,Friday,False
524,2025-06-07,7,6,June,2,2025,Saturday,True
525,2025-06-08,8,6,June,2,2025,Sunday,True
526,2025-06-09,9,6,June,2,2025,Monday,False
527,2025-06-10,10,6,June,2,2025,Tuesday,False
528,2025-06-11,11,6,June,2,2025,Wednesday,False
529,2025-06-12,12,6,June,2,2025,Thursday,False
530,2025-06-13,13,6,June,2,2025,Friday,False
531,2025-06-14,14,6,June,2,2025,Saturday,True
532,2025-06-15,15,6,June,2,2025,Sunday,True
533,2025-06-16,16,6,June,2,2025,Monday,False
534,2025-06-17,17,6,June,2,2025,Tuesday,False
535,2025-06-18,18,6,June,2,2025,Wednesday,False
536,2025-06-19,19,6,June,2,2025,Thursday,False
537,2025-06-20,20,6,June,2,2025,Friday,False
538,2025-06-21,21,6,June,2,2025,Saturday,True
539,2025-06-22,22,6,June,2,2025,Sunday,True
540,2025-06-23,23,6,June,2,2025,Monday,False
541,2025-06-24,24,6,June,2,2025,Tuesday,False
542,2025-06-25,25,6,June,2,2025,Wednesday,False
543,2025-06-26,26,6,June,2,2025,Thursday,False
544,2025-06-27,27,6,June,2,2025,Friday,False
545,2025-06-28,28,6,June,2,2025,Saturday,True
546,2025-06-29,29,6,June,2,2025,Sunday,True
547,2025-06-30,30,6,June,2,2025,Monday,False
548,2025-07-01,1,7,July,3,2025,Tuesday,False
549,2025-07-02,2,7,July,3,2025,Wednesday,False
550,2025-07-03,3,7,July,3,2025,Thursday,False
551,2025-07-04,4,7,July,3,2025,Friday,False
552,2025-07-05,5,7,July,3,2025,Saturday,True
553,2025-07-06,6,7,July,3,2025,Sunday,True
554,2025-07-07,7,7,July,3,2025,Monday,False
555,2025-07-08,8,7,July,3,2025,Tuesday,False
556,2025-07-09,9,7,July,3,2025,Wednesday,False
557,2025-07-10,10,7,July,3,2025,Thursday,False
558,2025-07-11,11,7,July,3,2025,Friday,False
559,2025-07-12,12,7,July,3,2025,Saturday,True
560,2025-07-13,13,7,July,3,2025,Sunday,True
561,2025-07-14,14,7,July,3,2025,Monday,False
562,2025-07-15,15,7,July,3,2025,Tuesday,False
563,2025-07-16,16,7,July,3,2025,Wednesday,False
564,2025-07-17,17,7,July,3,2025,Thursday,False
565,2025-07-18,18,7,July,3,2025,Friday,False
566,2025-07-19,19,7,July,3,2025,Saturday,True
567,2025-07-20,20,7,July,3,2025,Sunday,True
568,2025-07-21,21,7,July,3,2025,Monday,False
569,2025-07-22,22,7,July,3,2025,Tuesday,False
570,2025-07-23,23,7,July,3,2025,Wednesday,False
571,2025-07-24,24,7,July,3,2025,Thursday,False
572,2025-07-25,25,7,July,3,2025,Friday,False
573,2025-07-26,26,7,July,3,2025,Saturday,True
574,2025-07-27,27,7,July,3,2025,Sunday,True
575,2025-07-28,28,7,July,3,2025,Monday,False
576,2025-07-29,29,7,July,3,2025,Tuesday,False
577,2025-07-30,30,7,July,3,2025,Wednesday,False
578,2025-07-31,31,7,July,3,2025,Thursday,False
579,2025-08-01,1,8,August,3,2025,Friday,False
580,2025-08-02,2,8,August,3,2025,Saturday,True
581,2025-08-03,3,8,August,3,2025,Sunday,True
582,2025-08-04,4,8,August,3,2025,Monday,False
583,2025-08-05,5,8,August,3,2025,Tuesday,False
584,2025-08-06,6,8,August,3,2025,Wednesday,False
585,2025-08-07,7,8,August,3,2025,Thursday,False
586,2025-08-08,8,8,August,3,2025,Friday,False
587,2025-08-09,9,8,August,3,2025,Saturday,True
588,2025-08-10,10,8,August,3,2025,Sunday,True
589,2025-08-11,11,8,August,3,2025,Monday,False
590,2025-08-12,12,8,August,3,2025,Tuesday,False
591,2025-08-13,13,8,August,3,2025,Wednesday,False
592,2025-08-14,14,8,August,3,2025,Thursday,False
593,2025-08-15,15,8,August,3,2025,Friday,False
594,2025-08-16,16,8,August,3,2025,Saturday,True
595,2025-08-17,17,8,August,3,2025,Sunday,True
596,2025-08-18,18,8,August,3,2025,Monday,False
597,2025-08-19,19,8,August,3,2025,Tuesday,False
598,2025-08-20,20,8,August,3,2025,Wednesday,False
599,2025-08-21,21,8,August,3,2025,Thursday,False
600,2025-08-22,22,8,August,3,2025,Friday,False
601,2025-08-23,23,8,August,3,2025,Saturday,True
602,2025-08-24,24,8,August,3,2025,Sunday,True
603,2025-08-25,25,8,August,3,2025,Monday,False
604,2025-08-26,26,8,August,3,2025,Tuesday,False
605,2025-08-27,27,8,August,3,2025,Wednesday,False
606,2025-08-28,28,8,August,3,2025,Thursday,False
607,2025-08-29,29,8,August,3,2025,Friday,False
608,2025-08-30,30,8,August,3,2025,Saturday,True
609,2025-08-31,31,8,August,3,2025,Sunday,True
610,2025-09-01,1,9,September,3,2025,Monday,False
611,2025-09-02,2,9,September,3,2025,Tuesday,False
612,2025-09-03,3,9,September,3,2025,Wednesday,False
613,2025-09-04,4,9,September,3,2025,Thursday,False
614,2025-09-05,5,9,September,3,2025,Friday,False
615,2025-09-06,6,9,September,3,2025,Saturday,True
616,2025-09-07,7,9,September,3,2025,Sunday,True
617,2025-09-08,8,9,September,3,2025,Monday,False
618,2025-09-09,9,9,September,3,2025,Tuesday,False
619,2025-09-10,10,9,September,3,2025,Wednesday,False
620,2025-09-11,11,9,September,3,2025,Thursday,False
621,2025-09-12,12,9,September,3,2025,Friday,False
622,2025-09-13,13,9,September,3,2025,Saturday,True
623,2025-09-14,14,9,September,3,2025,Sunday,True
624,2025-09-15,15,9,September,3,2025,Monday,False
625,2025-09-16,16,9,September,3,2025,Tuesday,False
626,2025-09-17,17,9,September,3,2025,Wednesday,False
627,2025-09-18,18,9,September,3,2025,Thursday,False
628,2025-09-19,19,9,September,3,2025,Friday,False
629,2025-09-20,20,9,September,3,2025,Saturday,True
630,2025-09-21,21,9,September,3,2025,Sunday,True
631,2025-09-22,22,9,September,3,2025,Monday,False
632,2025-09-23,23,9,September,3,2025,Tuesday,False
633,2025-09-24,24,9,September,3,2025,Wednesday,False
634,2025-09-25,25,9,September,3,2025,Thursday,False
635,2025-09-26,26,9,September,3,2025,Friday,False
636,2025-09-27,27,9,September,3,2025,Saturday,True
637,2025-09-28,28,9,September,3,2025,Sunday,True
638,2025-09-29,29,9,September,3,2025,Monday,False
639,2025-09-30,30,9,September,3,2025,Tuesday,False
640,2025-10-01,1,10,October,4,2025,Wednesday,False
641,2025-10-02,2,10,October,4,2025,Thursday,False
642,2025-10-03,3,10,October,4,2025,Friday,False
643,2025-10-04,4,10,October,4,2025,Saturday,True
644,2025-10-05,5,10,October,4,2025,Sunday,True
645,2025-10-06,6,10,October,4,2025,Monday,False
646,2025-10-07,7,10,October,4,2025,Tuesday,False
647,2025-10-08,8,10,October,4,2025,Wednesday,False
648,2025-10-09,9,10,October,4,2025,Thursday,False
649,2025-10-10,10,10,October,4,2025,Friday,False
650,2025-10-11,11,10,October,4,2025,Saturday,True
651,2025-10-12,12,10,October,4,2025,Sunday,True
652,2025-10-13,13,10,October,4,2025,Monday,False
653,2025-10-14,14,10,October,4,2025,Tuesday,False
654,2025-10-15,15,10,October,4,2025,Wednesday,False
655,2025-10-16,16,10,October,4,2025,Thursday,False
656,2025-10-17,17,10,October,4,2025,Friday,False
657,2025-10-18,18,10,October,4,2025,Saturday,True
658,2025-10-19,19,10,October,4,2025,Sunday,True
659,2025-10-20,20,10,October,4,2025,Monday,False
660,2025-10-21,21,10,October,4,2025,Tuesday,False
661,2025-10-22,22,10,October,4,2025,Wednesday,False
662,2025-10-23,23,10,October,4,2025,Thursday,False
663,2025-10-24,24,10,October,4,2025,Friday,False
664,2025-10-25,25,10,October,4,2025,Saturday,True
665,2025-10-26,26,10,October,4,2025,Sunday,True
666,2025-10-27,27,10,October,4,2025,Monday,False
667,2025-10-28,28,10,October,4,2025,Tuesday,False
668,2025-10-29,29,10,October,4,2025,Wednesday,False
669,2025-10-30,30,10,October,4,2025,Thursday,False
670,2025-10-31,31,10,October,4,2025,Friday,False
671,2025-11-01,1,11,November,4,2025,Saturday,True
672,2025-11-02,2,11,November,4,2025,Sunday,True
673,2025-11-03,3,11,November,4,2025,Monday,False
674,2025-11-04,4,11,November,4,2025,Tuesday,False
675,2025-11-05,5,11,November,4,2025,Wednesday,False
676,2025-11-06,6,11,November,4,2025,Thursday,False
677,2025-11-07,7,11,November,4,2025,Friday,False
678,2025-11-08,8,11,November,4,2025,Saturday,True
679,2025-11-09,9,11,November,4,2025,Sunday,True
680,2025-11-10,10,11,November,4,2025,Monday,False
681,2025-11-11,11,11,November,4,2025,Tuesday,False
682,2025-11-12,12,11,November,4,2025,Wednesday,False
683,2025-11-13,13,11,November,4,2025,Thursday,False
684,2025-11-14,14,11,November,4,2025,Friday,False
685,2025-11-15,15,11,November,4,2025,Saturday,True
686,2025-11-16,16,11,November,4,2025,Sunday,True
687,2025-11-17,17,11,November,4,2025,Monday,False
688,2025-11-18,18,11,November,4,2025,Tuesday,False
689,2025-11-19,19,11,November,4,2025,Wednesday,False
690,2025-11-20,20,11,November,4,2025,Thursday,False
691,2025-11-21,21,11,November,4,2025,Friday,False
692,2025-11-22,22,11,November,4,2025,Saturday,True
693,2025-11-23,23,11,November,4,2025,Sunday,True
694,2025-11-24,24,11,November,4,2025,Monday,False
695,2025-11-25,25,11,November,4,2025,Tuesday,False
696,2025-11-26,26,11,November,4,2025,Wednesday,False
697,2025-11-27,27,11,November,4,2025,Thursday,False
698,2025-11-28,28,11,November,4,2025,Friday,False
699,2025-11-29,29,11,November,4,2025,Saturday,True
700,2025-11-30,30,11,November,4,2025,Sunday,True
701,2025-12-01,1,12,December,4,2025,Monday,False
702,2025-12-02,2,12,December,4,2025,Tuesday,False
703,2025-12-03,3,12,December,4,2025,Wednesday,False
704,2025-12-04,4,12,December,4,2025,Thursday,False
705,2025-12-05,5,12,December,4,2025,Friday,False
706,2025-12-06,6,12,December,4,2025,Saturday,True
707,2025-12-07,7,12,December,4,2025,Sunday,True
708,2025-12-08,8,12,December,4,2025,Monday,False
709,2025-12-09,9,12,December,4,2025,Tuesday,False
710,2025-12-10,10,12,December,4,2025,Wednesday,False
711,2025-12-11,11,12,December,4,2025,Thursday,False
712,2025-12-12,12,12,December,4,2025,Friday,False
713,2025-12-13,13,12,December,4,2025,Saturday,True
714,2025-12-14,14,12,December,4,2025,Sunday,True
715,2025-12-15,15,12,December,4,2025,Monday,False
716,2025-12-16,16,12,December,4,2025,Tuesday,False
717,2025-12-17,17,12,December,4,2025,Wednesday,False
718,2025-12-18,18,12,December,4,2025,Thursday,False
719,2025-12-19,19,12,December,4,2025,Friday,False
720,2025-12-20,20,12,December,4,2025,Saturday,True
721,2025-12-21,21,12,December,4,2025,Sunday,True
722,2025-12-22,22,12,December,4,2025,Monday,False
723,2025-12-23,23,12,December,4,2025,Tuesday,False
724,2025-12-24,24,12,December,4,2025,Wednesday,False
725,2025-12-25,25,12,December,4,2025,Thursday,False
726,2025-12-26,26,12,December,4,2025,Friday,False
727,2025-12-27,27,12,December,4,2025,Saturday,True
728,2025-12-28,28,12,December,4,2025,Sunday,True
729,2025-12-29,29,12,December,4,2025,Monday,False
730,2025-12-30,30,12,December,4,2025,Tuesday,False
731,2025-12-31,31,12,December,4,2025,Wednesday,False
